Gender,Country ,Degree ,Job Title
Male,Germany,Master’s degree,"Computer science (software engineering, etc.)"
Male,Ukraine,Master’s degree,Engineering (non-computer focused)
Male,Switzerland,Master’s degree,Engineering (non-computer focused)
Male,Spain,Master’s degree,"Computer science (software engineering, etc.)"
Male,Japan,Master’s degree,Physics or astronomy
Male,Republic of Korea,Master’s degree,"Computer science (software engineering, etc.)"
Male,Japan,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Turkey,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Doctoral degree,"Humanities (history, literature, philosophy, etc.)"
Male,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,Chile,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Ukraine,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Poland,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,South Africa,Master’s degree,Physics or astronomy
Male,Pakistan,Doctoral degree,Mathematics or statistics
Male,Ireland,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Doctoral degree,"Information technology, networking, or system administration"
Male,Japan,Bachelor’s degree,Mathematics or statistics
Male,Russia,Master’s degree,"Computer science (software engineering, etc.)"
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,South Korea,Some college/university study without earning a bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Italy,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Ukraine,Master’s degree,"Computer science (software engineering, etc.)"
Male,Spain,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,I prefer not to answer,Mathematics or statistics
Male,France,Master’s degree,Mathematics or statistics
Male,Brazil,Professional degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,Engineering (non-computer focused)
Male,Greece,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Sweden,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Male,Netherlands,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,France,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,Ukraine,Master’s degree,Mathematics or statistics
Male,Japan,Master’s degree,Environmental science or geology
Male,Argentina,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
Male,India,Master’s degree,Mathematics or statistics
Female,Sweden,Master’s degree,Physics or astronomy
Female,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,"Humanities (history, literature, philosophy, etc.)"
Female,India,Professional degree,Engineering (non-computer focused)
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Poland,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Spain,Master’s degree,Mathematics or statistics
Male,Belgium,Doctoral degree,Mathematics or statistics
Male,Romania,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)"
Female,Canada,Master’s degree,Engineering (non-computer focused)
Female,Bangladesh,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,Spain,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,Indonesia,Master’s degree,Mathematics or statistics
Female,Russia,Professional degree,Mathematics or statistics
Male,Russia,Master’s degree,"Computer science (software engineering, etc.)"
Male,Greece,Bachelor’s degree,Other
Male,France,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Viet Nam,Bachelor’s degree,"Information technology, networking, or system administration"
Male,Japan,Some college/university study without earning a bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,Germany,Doctoral degree,Physics or astronomy
Male,Malaysia,Master’s degree,"Computer science (software engineering, etc.)"
Male,Austria,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,Malaysia,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Colombia,Master’s degree,"Computer science (software engineering, etc.)"
Female,Canada,Master’s degree,Engineering (non-computer focused)
Male,Germany,Master’s degree,Mathematics or statistics
Male,Russia,Master’s degree,I never declared a major
Male,Ukraine,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Italy,Master’s degree,"Computer science (software engineering, etc.)"
Female,Spain,Master’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Other,Bachelor’s degree,Mathematics or statistics
Female,Spain,Master’s degree,"Computer science (software engineering, etc.)"
Male,Belarus,Bachelor’s degree,Mathematics or statistics
Male,Other,Professional degree,Physics or astronomy
Male,Germany,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Engineering (non-computer focused)
Male,Spain,Master’s degree,"Computer science (software engineering, etc.)"
Female,Malaysia,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Pakistan,Master’s degree,"Information technology, networking, or system administration"
Male,United States of America,Bachelor’s degree,"Information technology, networking, or system administration"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,Belarus,Master’s degree,"Computer science (software engineering, etc.)"
Female,Netherlands,Master’s degree,"Information technology, networking, or system administration"
Female,Netherlands,Doctoral degree,"Computer science (software engineering, etc.)"
Male,Ireland,Doctoral degree,Mathematics or statistics
Male,Japan,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,France,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Master’s degree,"Computer science (software engineering, etc.)"
Male,Colombia,Master’s degree,Other
Male,Austria,Master’s degree,"Computer science (software engineering, etc.)"
Male,France,Doctoral degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Russia,Bachelor’s degree,"Information technology, networking, or system administration"
Male,Canada,Master’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Belarus,Master’s degree,"Computer science (software engineering, etc.)"
Female,Japan,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,Engineering (non-computer focused)
Male,Germany,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,China,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Bangladesh,Master’s degree,Mathematics or statistics
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,Finland,Bachelor’s degree,Engineering (non-computer focused)
Male,India,Master’s degree,"Computer science (software engineering, etc.)"
Male,India,Master’s degree,Mathematics or statistics
Male,Russia,Master’s degree,"Computer science (software engineering, etc.)"
Male,Mexico,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Canada,Doctoral degree,Physics or astronomy
Male,Ukraine,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Norway,Professional degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,India,Professional degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Portugal,Doctoral degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Information technology, networking, or system administration"
