Gender,Country ,Job Title,Degree
Male,India,Product/Project Manager,Professional degree
Male,India,Other,Professional degree
Male,Colombia,Research Scientist,Master’s degree
Male,United States of America,Data Scientist,Doctoral degree
Male,Nigeria,Not employed,Bachelor’s degree
Female,Argentina,Research Scientist,Master’s degree
Male,Singapore,Data Scientist,Bachelor’s degree
Male,United States of America,Other,Doctoral degree
Male,China,Product/Project Manager,Doctoral degree
Female,Taiwan,Research Scientist,Master’s degree
Male,Pakistan,Software Engineer,Master’s degree
Male,Taiwan,Data Analyst,Master’s degree
Male,Singapore,Software Engineer,Master’s degree
Male,Japan,Product/Project Manager,Master’s degree
Male,Other,Student,Bachelor’s degree
Male,South Korea,Other,Master’s degree
Male,Hong Kong (S.A.R.),DBA/Database Engineer,Master’s degree
Male,China,Student,Master’s degree
Male,Colombia,Data Engineer,Bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,Malaysia,Data Analyst,Bachelor’s degree
Male,United States of America,Data Scientist,Doctoral degree
Male,Morocco,Not employed,Master’s degree
Male,Canada,Data Engineer,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,India,Not employed,Master’s degree
Female,Australia,Other,Master’s degree
Male,Japan,Data Scientist,Master’s degree
Male,Japan,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Student,Doctoral degree
Prefer not to say,United States of America,Student,Master’s degree
Male,Viet Nam,Student,Bachelor’s degree
Male,Thailand,Research Scientist,Doctoral degree
Male,Bangladesh,Research Scientist,Bachelor’s degree
Male,United States of America,Student,Bachelor’s degree
Male,Brazil,Other,Bachelor’s degree
Male,Mexico,Other,Master’s degree
Male,South Korea,Data Scientist,Master’s degree
Male,China,DBA/Database Engineer,Bachelor’s degree
Male,Brazil,Software Engineer,Master’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Female,Other,Data Scientist,Master’s degree
Prefer not to say,United States of America,Data Engineer,Doctoral degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,United States of America,Data Analyst,Bachelor’s degree
Male,China,Data Scientist,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,Thailand,Business Analyst,Master’s degree
Male,India,Business Analyst,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Brazil,Software Engineer,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Female,Brazil,Business Analyst,Doctoral degree
Male,Other,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,New Zealand,Data Analyst,Master’s degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Other,Bachelor’s degree
Male,India,Other,Doctoral degree
Male,Brazil,Other,Master’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,United States of America,Student,Master’s degree
Male,Taiwan,Software Engineer,Bachelor’s degree
Male,India,Data Engineer,Bachelor’s degree
Male,United States of America,Data Scientist,Doctoral degree
Female,India,Student,Master’s degree
Male,India,Research Scientist,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,India,Data Engineer,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Female,Canada,Data Engineer,Master’s degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,Japan,Other,Master’s degree
Male,Nigeria,Research Scientist,Doctoral degree
Male,India,Software Engineer,Bachelor’s degree
Male,United States of America,Data Engineer,Doctoral degree
Male,Chile,Data Scientist,Master’s degree
Male,Taiwan,Software Engineer,Doctoral degree
Male,United States of America,Data Scientist,Doctoral degree
Male,Japan,Data Scientist,Master’s degree
Male,Egypt,Software Engineer,Bachelor’s degree
Male,Taiwan,Software Engineer,Master’s degree
Male,Brazil,Other,Master’s degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Student,Bachelor’s degree
Female,United States of America,Not employed,Bachelor’s degree
Female,United States of America,Product/Project Manager,Master’s degree
Male,New Zealand,Student,Master’s degree
Male,India,Student,Bachelor’s degree
Male,China,Software Engineer,Bachelor’s degree
Male,United States of America,Other,Master’s degree
Male,Japan,Research Scientist,Professional degree
Male,India,Software Engineer,Master’s degree
Male,China,Data Engineer,Master’s degree
Female,China,Student,Master’s degree
Female,India,Data Engineer,Master’s degree
Male,India,Business Analyst,Master’s degree
Male,France,Data Scientist,Master’s degree
Male,United States of America,Other,Bachelor’s degree
Male,Japan,Software Engineer,Master’s degree
Male,Brazil,Software Engineer,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Female,United States of America,Product/Project Manager,Bachelor’s degree
Male,Other,Research Scientist,Doctoral degree
Male,Italy,Data Scientist,Master’s degree
Male,China,Software Engineer,Master’s degree
Male,Russia,Not employed,Some college/university study without earning a bachelor’s degree
Male,United States of America,Other,Doctoral degree
Female,Australia,Data Scientist,Doctoral degree
Male,India,Student,Master’s degree
Male,Taiwan,Research Scientist,Master’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Product/Project Manager,Bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,Hong Kong (S.A.R.),Data Scientist,Master’s degree
Male,Taiwan,Research Scientist,Master’s degree
Male,India,Data Analyst,Professional degree
Female,Japan,Software Engineer,No formal education past high school
Male,Indonesia,Data Engineer,Master’s degree
Male,Malaysia,Software Engineer,Bachelor’s degree
Female,Hong Kong (S.A.R.),Data Analyst,Master’s degree
Male,United States of America,Business Analyst,Bachelor’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,United States of America,Not employed,Master’s degree
Male,Brazil,Software Engineer,Master’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,India,Product/Project Manager,Master’s degree
Male,Viet Nam,Software Engineer,Bachelor’s degree
Male,Canada,Other,Some college/university study without earning a bachelor’s degree
Male,India,Software Engineer,I prefer not to answer
Male,Viet Nam,Data Scientist,Master’s degree
Male,Canada,Data Scientist,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,Japan,Business Analyst,Master’s degree
Male,Brazil,Data Scientist,Bachelor’s degree
Male,China,Statistician,Doctoral degree
Male,India,Student,No formal education past high school
Female,Other,Not employed,Master’s degree
Male,Russia,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,India,Data Analyst,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,India,Data Scientist,Master’s degree
Male,India,Business Analyst,Professional degree
Male,India,Other,Master’s degree
Female,Taiwan,Software Engineer,Master’s degree
Prefer not to say,India,Student,Professional degree
Male,Japan,Software Engineer,Master’s degree
Male,United States of America,Statistician,Doctoral degree
Male,United States of America,Data Scientist,Bachelor’s degree
Female,India,Software Engineer,Master’s degree
Male,India,Student,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,Thailand,Student,Master’s degree
Male,Nigeria,Not employed,Master’s degree
Male,India,Data Analyst,Master’s degree
Male,Singapore,Student,Bachelor’s degree
Male,India,Student,Bachelor’s degree
Male,Japan,Research Scientist,Doctoral degree
Male,United States of America,Other,Bachelor’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Male,Republic of Korea,Research Scientist,Doctoral degree
Male,Taiwan,Software Engineer,Bachelor’s degree
Male,Australia,Other,Doctoral degree
Male,India,Student,Master’s degree
Male,China,Software Engineer,Bachelor’s degree
Male,Hong Kong (S.A.R.),Software Engineer,Doctoral degree
Female,China,Student,Master’s degree
Male,Australia,Data Scientist,Master’s degree
Male,Hong Kong (S.A.R.),Business Analyst,Bachelor’s degree
Male,Canada,Data Scientist,Doctoral degree
Male,India,Software Engineer,Master’s degree
Male,Taiwan,Student,Master’s degree
Male,United States of America,Statistician,Bachelor’s degree
Female,India,Data Analyst,Bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,United States of America,Data Analyst,Bachelor’s degree
Male,Other,Student,Bachelor’s degree
Male,India,Other,Master’s degree
Male,India,Research Scientist,Doctoral degree
Female,United States of America,Student,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,Australia,Data Scientist,Master’s degree
Male,Japan,Software Engineer,No formal education past high school
Male,Russia,Data Scientist,Professional degree
Male,"Iran, Islamic Republic of...",Research Scientist,Doctoral degree
Male,United States of America,Software Engineer,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,United States of America,Other,Doctoral degree
Male,United States of America,Research Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,China,Product/Project Manager,Bachelor’s degree
Male,United States of America,Not employed,Some college/university study without earning a bachelor’s degree
Male,United States of America,Data Scientist,Master’s degree
Male,United States of America,Data Scientist,Doctoral degree
Male,China,Data Engineer,Master’s degree
Female,United States of America,Data Scientist,Master’s degree
Male,Brazil,Software Engineer,Master’s degree
Male,Japan,Research Scientist,Master’s degree
Male,Canada,Data Scientist,Doctoral degree
Male,Other,Student,Bachelor’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,Viet Nam,Data Scientist,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,Brazil,Data Analyst,Bachelor’s degree
Male,China,Student,Master’s degree
